id,code,year,econ,social,public,structure,policy,econ,social,public,structure,policy
40,GEO,2005,4.1666667,3.9,3.6,3.6666667,3.8333333,2.056847543,1.859689922,1.799224806,1.974160206,1.936240313
40,GEO,2006,4.5,4.1,3.7,4.1666667,4.1166667,2.110077521,1.889922481,1.828682171,2.013178295,1.974160209
40,GEO,2007,4.6666667,4,3.7,4.6666667,4.2583333,2.028423775,1.851937984,1.762790698,1.945736434,1.904586561
40,GEO,2008,4.7,4.2,3.8,5,4.4,2.02248062,1.882945736,1.763565891,1.935658915,1.902325581
40,GEO,2009,4.6666667,4.2,3.8,5,4.4166667,2.060256411,1.922307692,1.809230769,1.978205128,1.942499998
40,GEO,2010,4.6666667,4.2,3.9,5,4.4416667,2.052564103,1.941538462,1.811538462,1.964102564,1.942435898
40,GEO,2011,4.6666667,4.2,3.8,5,4.4166667,2.045801527,1.949618321,1.824427481,1.960559797,1.945101779
40,GEO,2012,4.6666667,4.1,4,5,4.4416667,2.068702289,1.993129771,1.854198473,1.994910941,1.977735371
40,GEO,2013,4.6666667,4.1,4,5,4.4416667,2.073791347,2.009160305,1.870992366,2.021628499,1.993893132
41,GHA,1990,,,,,,0,0,0,0,0
41,GHA,1991,,,,,,0,0,0,0,0
41,GHA,1992,,,,,,0,0,0,0,0
41,GHA,1993,,,,,,0,0,0,0,0
41,GHA,1994,,,,,,0,0,0,0,0
41,GHA,1995,,,,,,0,0,0,0,0
41,GHA,1996,,,,,,0,0,0,0,0
41,GHA,1997,,,,,,0,0,0,0,0
41,GHA,1998,,,,,,0,0,0,0,0
41,GHA,1999,,,,,,0,0,0,0,0
41,GHA,2000,,,,,,0,0,0,0,0
41,GHA,2001,,,,,,0,0,0,0,0
41,GHA,2002,,,,,,0,0,0,0,0
41,GHA,2003,,,,,,0,0,0,0,0
41,GHA,2004,,,,,,0,0,0,0,0
41,GHA,2005,4.1666667,3.7,3.7,3.8333333,3.85,2.056847543,1.86124031,1.798449612,1.972868217,1.936111114
41,GHA,2006,4.1666667,3.8,3.9,3.8333333,3.925,2.1126615,1.892248062,1.827131783,2.015762274,1.975645998
41,GHA,2007,4,3.9,3.9,4,3.95,2.033591734,1.852713178,1.76124031,1.950904393,1.906976742
41,GHA,2008,3.7,4,3.9,4,3.9,2.030232558,1.884496124,1.762790698,1.943410853,1.90620155
41,GHA,2009,3.6666667,3.9,3.8,4,3.8416667,2.067948718,1.924615385,1.809230769,1.985897435,1.946923075
41,GHA,2010,3.6666667,4,3.7,4.1666667,3.8833333,2.060256411,1.943076923,1.813076923,1.97051282,1.94673077
41,GHA,2011,3.8333333,3.9,3.7,4.1666667,3.9,2.052162851,1.951908397,1.82519084,1.96692112,1.949045799
41,GHA,2012,3.5,4,3.7,4,3.8,2.077608142,1.99389313,1.85648855,2.002544529,1.98263359
41,GHA,2013,3,4,3.7,4,3.675,2.086513994,2.009923664,1.873282443,2.029262087,1.99974555
42,GIN,1990,,,,,,0,0,0,0,0
42,GIN,1991,,,,,,0,0,0,0,0
42,GIN,1992,,,,,,0,0,0,0,0
42,GIN,1993,,,,,,0,0,0,0,0
42,GIN,1994,,,,,,0,0,0,0,0
42,GIN,1995,,,,,,0,0,0,0,0
42,GIN,1996,,,,,,0,0,0,0,0
42,GIN,1997,,,,,,0,0,0,0,0
42,GIN,1998,,,,,,0,0,0,0,0
42,GIN,1999,,,,,,0,0,0,0,0
42,GIN,2000,,,,,,0,0,0,0,0
42,GIN,2001,,,,,,0,0,0,0,0
42,GIN,2002,,,,,,0,0,0,0,0
42,GIN,2003,,,,,,0,0,0,0,0
42,GIN,2004,,,,,,0,0,0,0,0
42,GIN,2005,2.6666667,3.2,2.7,3.5,3.0166667,2.06847545,1.865116279,1.80620155,1.975452196,1.942571062
42,GIN,2006,2.6666667,3,2.6,3.5,2.9416667,2.124289407,1.898449612,1.837209302,2.018346253,1.983268736
42,GIN,2007,3,3,2.7,3.3333333,3.0083333,2.041343672,1.859689922,1.770542636,1.956072352,1.914276484
42,GIN,2008,3,3,2.6,3.3,3,2.035658915,1.892248062,1.772868217,1.948837209,1.913178295
42,GIN,2009,2.3333333,3,2.6,3.3333333,2.8166667,2.078205129,1.931538462,1.818461538,1.991025641,1.954807691
42,GIN,2010,2.3333333,3,2.6,3.1666667,2.775,2.070512822,1.950769231,1.821538462,1.978205128,1.955256411
42,GIN,2011,2.8333333,3,2.6,3,2.8583333,2.059796439,1.958778626,1.833587786,1.975826973,1.956997453
42,GIN,2012,3.3333333,3.1,2.6,2.8333333,2.9666667,2.078880407,2.000763359,1.864885496,2.011450382,1.988994913
42,GIN,2013,3.3333333,3,2.7,2.8333333,2.9666667,2.083969465,2.017557252,1.880916031,2.03816794,2.005152674
43,GMB,1990,,,,,,0,0,0,0,0
43,GMB,1991,,,,,,0,0,0,0,0
43,GMB,1992,,,,,,0,0,0,0,0
43,GMB,1993,,,,,,0,0,0,0,0
43,GMB,1994,,,,,,0,0,0,0,0
43,GMB,1995,,,,,,0,0,0,0,0
43,GMB,1996,,,,,,0,0,0,0,0
43,GMB,1997,,,,,,0,0,0,0,0
43,GMB,1998,,,,,,0,0,0,0,0
43,GMB,1999,,,,,,0,0,0,0,0
43,GMB,2000,,,,,,0,0,0,0,0
43,GMB,2001,,,,,,0,0,0,0,0
43,GMB,2002,,,,,,0,0,0,0,0
43,GMB,2003,,,,,,0,0,0,0,0
43,GMB,2004,,,,,,0,0,0,0,0
43,GMB,2005,3,3.1,2.9,3.3333333,3.0833333,2.065891471,1.865891473,1.804651163,1.976744186,1.942054267
43,GMB,2006,3,3.1,2.9,3.3333333,3.0833333,2.121705428,1.897674419,1.834883721,2.019638243,1.982170546
43,GMB,2007,3.3333333,3.1,3,3.5,3.2333333,2.038759693,1.858914729,1.768217054,1.954780362,1.912532298
43,GMB,2008,3.5,3.2,2.9,3.3,3.2,2.031782946,1.890697674,1.770542636,1.948837209,1.911627907
43,GMB,2009,3.5,3.3,2.9,3.3333333,3.2583333,2.06923077,1.929230769,1.816153846,1.991025641,1.951410255
43,GMB,2010,3.5,3.4,3,3.5,3.35,2.061538462,1.947692308,1.818461538,1.975641025,1.950833334
43,GMB,2011,3.5,3.5,3.2,3.6666667,3.4666667,2.05470738,1.954961832,1.829007634,1.970737914,1.952353687
43,GMB,2012,3.3333333,3.4,3,3.6666667,3.35,2.078880407,1.998473282,1.861832061,2.005089058,1.986068705
43,GMB,2013,3,3.4,3,3.6666667,3.2666667,2.086513994,2.014503817,1.878625954,2.031806616,2.002862598
44,GNB,1990,,,,,,0,0,0,0,0
44,GNB,1991,,,,,,0,0,0,0,0
44,GNB,1992,,,,,,0,0,0,0,0
44,GNB,1993,,,,,,0,0,0,0,0
44,GNB,1994,,,,,,0,0,0,0,0
44,GNB,1995,,,,,,0,0,0,0,0
44,GNB,1996,,,,,,0,0,0,0,0
44,GNB,1997,,,,,,0,0,0,0,0
44,GNB,1998,,,,,,0,0,0,0,0
44,GNB,1999,,,,,,0,0,0,0,0
44,GNB,2000,,,,,,0,0,0,0,0
44,GNB,2001,,,,,,0,0,0,0,0
44,GNB,2002,,,,,,0,0,0,0,0
44,GNB,2003,,,,,,0,0,0,0,0
44,GNB,2004,,,,,,0,0,0,0,0
44,GNB,2005,2.3333333,2.8,2.6,3,2.6833333,2.071059429,1.868217054,1.806976744,1.979328165,1.945155042
44,GNB,2006,2,2.6,2.6,3.1666667,2.5916667,2.129457366,1.901550388,1.837209302,2.020930233,1.985981915
44,GNB,2007,2,2.6,2.6,3.1666667,2.5916667,2.04909561,1.862790698,1.771317829,1.957364341,1.917506457
44,GNB,2008,1.8,2.6,2.6,3.2,2.6,2.04496124,1.895348837,1.772868217,1.949612403,1.91627907
44,GNB,2009,2.1666667,2.5,2.6,3.1666667,2.6083333,2.07948718,1.935384615,1.818461538,1.992307692,1.956410255
44,GNB,2010,2.5,2.7,2.6,3,2.7,2.06923077,1.953076923,1.821538462,1.979487179,1.955833334
44,GNB,2011,3,2.7,2.6,3,2.825,2.058524174,1.961068702,1.833587786,1.975826973,1.957251906
44,GNB,2012,2.6666667,2.5,2.3,3,2.6166667,2.083969465,2.005343511,1.867175573,2.010178117,1.991666669
44,GNB,2013,2.5,2.4,2.2,3,2.525,2.090330788,2.022137405,1.884732824,2.036895675,2.008524176
45,GRD,1990,,,,,,0,0,0,0,0
45,GRD,1991,,,,,,0,0,0,0,0
45,GRD,1992,,,,,,0,0,0,0,0
45,GRD,1993,,,,,,0,0,0,0,0
45,GRD,1994,,,,,,0,0,0,0,0
45,GRD,1995,,,,,,0,0,0,0,0
45,GRD,1996,,,,,,0,0,0,0,0
45,GRD,1997,,,,,,0,0,0,0,0
45,GRD,1998,,,,,,0,0,0,0,0
45,GRD,1999,,,,,,0,0,0,0,0
45,GRD,2000,,,,,,0,0,0,0,0
45,GRD,2001,,,,,,0,0,0,0,0
45,GRD,2002,,,,,,0,0,0,0,0
45,GRD,2003,,,,,,0,0,0,0,0
45,GRD,2004,,,,,,0,0,0,0,0
45,GRD,2005,3.1666667,3.9,3.7,4,3.6916667,2.064599481,1.859689922,1.798449612,1.971576227,1.937338504
45,GRD,2006,3.3333333,4,3.7,4,3.7583333,2.119121449,1.890697674,1.828682171,2.014470284,1.976937988
45,GRD,2007,3,4,3.7,4,3.675,2.041343672,1.851937984,1.762790698,1.950904393,1.909108525
45,GRD,2008,3,4,3.7,4.2,3.7,2.035658915,1.884496124,1.764341085,1.941860465,1.907751938
45,GRD,2009,3,3.9,3.7,4.1666667,3.6916667,2.073076924,1.924615385,1.81,1.984615384,1.948076922
45,GRD,2010,3.1666667,3.9,3.7,4.3333333,3.775,2.064102565,1.943846154,1.813076923,1.969230769,1.947564103
45,GRD,2011,3.3333333,3.9,3.7,4,3.7333333,2.055979645,1.951908397,1.82519084,1.968193385,1.950318064
45,GRD,2012,3,3.9,3.7,4,3.65,2.081424936,1.994656489,1.85648855,2.002544529,1.983778628
45,GRD,2013,2.6666667,3.9,3.6,4,3.5416667,2.089058523,2.010687023,1.874045802,2.029262087,2.000763361
46,GTM,1990,,,,,,0,0,0,0,0
46,GTM,1991,,,,,,0,0,0,0,0
46,GTM,1992,,,,,,0,0,0,0,0
46,GTM,1993,,,,,,0,0,0,0,0
46,GTM,1994,,,,,,0,0,0,0,0
46,GTM,1995,,,,,,0,0,0,0,0
46,GTM,1996,,,,,,0,0,0,0,0
46,GTM,1997,,,,,,0,0,0,0,0
46,GTM,1998,,,,,,0,0,0,0,0
46,GTM,1999,,,,,,0,0,0,0,0
46,GTM,2000,,,,,,0,0,0,0,0
46,GTM,2001,,,,,,0,0,0,0,0
46,GTM,2002,,,,,,0,0,0,0,0
46,GTM,2003,,,,,,0,0,0,0,0
46,GTM,2004,,,,,,0,0,0,0,0
46,GTM,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
46,GTM,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
46,GTM,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
46,GTM,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
46,GTM,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
46,GTM,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
46,GTM,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
46,GTM,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
46,GTM,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
47,GUY,1990,,,,,,0,0,0,0,0
47,GUY,1991,,,,,,0,0,0,0,0
47,GUY,1992,,,,,,0,0,0,0,0
47,GUY,1993,,,,,,0,0,0,0,0
47,GUY,1994,,,,,,0,0,0,0,0
47,GUY,1995,,,,,,0,0,0,0,0
47,GUY,1996,,,,,,0,0,0,0,0
47,GUY,1997,,,,,,0,0,0,0,0
47,GUY,1998,,,,,,0,0,0,0,0
47,GUY,1999,,,,,,0,0,0,0,0
47,GUY,2000,,,,,,0,0,0,0,0
47,GUY,2001,,,,,,0,0,0,0,0
47,GUY,2002,,,,,,0,0,0,0,0
47,GUY,2003,,,,,,0,0,0,0,0
47,GUY,2004,,,,,,0,0,0,0,0
47,GUY,2005,3.5,3.3,3.1,3.5,3.35,2.062015502,1.864341085,1.803100775,1.975452196,1.939987083
47,GUY,2006,3.6666667,3.4,3.1,3.5,3.4166667,2.116537469,1.895348837,1.833333333,2.018346253,1.979586566
47,GUY,2007,3.6666667,3.4,3.1,3.5,3.4166667,2.036175713,1.856589147,1.76744186,1.954780362,1.911111109
47,GUY,2008,3.7,3.5,3.1,3.5,3.4,2.030232558,1.888372093,1.768992248,1.947286822,1.910077519
47,GUY,2009,3.5,3.5,3.1,3.5,3.4,2.06923077,1.927692308,1.814615385,1.989743589,1.950320512
47,GUY,2010,3.6666667,3.4,3,3.5,3.3916667,2.060256411,1.947692308,1.818461538,1.975641025,1.950512821
47,GUY,2011,3.6666667,3.3,3,3.3333333,3.325,2.053435115,1.95648855,1.830534351,1.973282444,1.953435112
47,GUY,2012,3.6666667,3.3,3,3.3333333,3.325,2.076335877,1.999236641,1.861832061,2.007633588,1.986259544
47,GUY,2013,3.6666667,3.3,3.1,3.3333333,3.35,2.081424935,2.015267176,1.877862595,2.034351146,2.002226466
48,HND,1990,,,,,,0,0,0,0,0
48,HND,1991,,,,,,0,0,0,0,0
48,HND,1992,,,,,,0,0,0,0,0
48,HND,1993,,,,,,0,0,0,0,0
48,HND,1994,,,,,,0,0,0,0,0
48,HND,1995,,,,,,0,0,0,0,0
48,HND,1996,,,,,,0,0,0,0,0
48,HND,1997,,,,,,0,0,0,0,0
48,HND,1998,,,,,,0,0,0,0,0
48,HND,1999,,,,,,0,0,0,0,0
48,HND,2000,,,,,,0,0,0,0,0
48,HND,2001,,,,,,0,0,0,0,0
48,HND,2002,,,,,,0,0,0,0,0
48,HND,2003,,,,,,0,0,0,0,0
48,HND,2004,,,,,,0,0,0,0,0
48,HND,2005,4.3333333,3.8,3.5,4,3.9083333,2.055555553,1.860465116,1.8,1.971576227,1.935658918
48,HND,2006,4.1666667,3.7,3.5,4.1666667,3.8833333,2.1126615,1.893023256,1.830232558,2.013178295,1.975968995
48,HND,2007,3.8333333,3.7,3.5,4.3333333,3.8416667,2.034883724,1.854263566,1.764341085,1.948320414,1.907816535
48,HND,2008,3.7,3.8,3.4,3.8,3.7,2.030232558,1.886046512,1.766666667,1.94496124,1.907751938
48,HND,2009,3.5,3.7,3.3,3.6666667,3.5416667,2.06923077,1.926153846,1.813076923,1.988461538,1.949230768
48,HND,2010,3.6666667,3.7,3.3,3.6666667,3.5833333,2.060256411,1.945384615,1.816153846,1.974358974,1.949038462
48,HND,2011,3.6666667,3.6,3.4,3.8333333,3.625,2.053435115,1.954198473,1.827480916,1.96946565,1.951145036
48,HND,2012,3.5,3.6,3.2,3.6666667,3.4916667,2.077608142,1.996946565,1.860305344,2.005089058,1.984987279
48,HND,2013,3,3.6,3,3.6666667,3.3166667,2.086513994,2.012977099,1.878625954,2.031806616,2.002480918
49,HTI,1990,,,,,,0,0,0,0,0
49,HTI,1991,,,,,,0,0,0,0,0
49,HTI,1992,,,,,,0,0,0,0,0
49,HTI,1993,,,,,,0,0,0,0,0
49,HTI,1994,,,,,,0,0,0,0,0
49,HTI,1995,,,,,,0,0,0,0,0
49,HTI,1996,,,,,,0,0,0,0,0
49,HTI,1997,,,,,,0,0,0,0,0
49,HTI,1998,,,,,,0,0,0,0,0
49,HTI,1999,,,,,,0,0,0,0,0
49,HTI,2000,,,,,,0,0,0,0,0
49,HTI,2001,,,,,,0,0,0,0,0
49,HTI,2002,,,,,,0,0,0,0,0
49,HTI,2003,,,,,,0,0,0,0,0
49,HTI,2004,,,,,,0,0,0,0,0
49,HTI,2005,3,2.6,2.3,3.1666667,2.7666667,2.065891471,1.869767442,1.809302326,1.978036175,1.944509047
49,HTI,2006,3.1666667,2.7,2.4,3.1666667,2.8583333,2.120413438,1.900775194,1.83875969,2.020930233,1.983914732
49,HTI,2007,3.1666667,2.7,2.4,3.1666667,2.8583333,2.040051682,1.862015504,1.772868217,1.957364341,1.915439274
49,HTI,2008,3.2,2.7,2.4,3.2,2.9,2.034108527,1.894573643,1.774418605,1.949612403,1.913953488
49,HTI,2009,3.3333333,2.7,2.5,3.1666667,2.925,2.070512822,1.933846154,1.819230769,1.992307692,1.953974358
49,HTI,2010,3.3333333,2.7,2.5,3.1666667,2.925,2.062820514,1.953076923,1.822307692,1.978205128,1.954102565
49,HTI,2011,3.3333333,2.6,2.5,3.1666667,2.9,2.055979645,1.961832061,1.834351145,1.974554708,1.956679387
49,HTI,2012,3.3333333,2.6,2.5,3.1666667,2.9,2.078880407,2.004580153,1.865648855,2.008905852,1.989503819
49,HTI,2013,3.1666667,2.6,2.4,3.1666667,2.8333333,2.085241729,2.020610687,1.883206107,2.03562341,2.006170486
50,IDN,1990,,,,,,0,0,0,0,0
50,IDN,1991,,,,,,0,0,0,0,0
50,IDN,1992,,,,,,0,0,0,0,0
50,IDN,1993,,,,,,0,0,0,0,0
50,IDN,1994,,,,,,0,0,0,0,0
50,IDN,1995,,,,,,0,0,0,0,0
50,IDN,1996,,,,,,0,0,0,0,0
50,IDN,1997,,,,,,0,0,0,0,0
50,IDN,1998,,,,,,0,0,0,0,0
50,IDN,1999,,,,,,0,0,0,0,0
50,IDN,2000,,,,,,0,0,0,0,0
50,IDN,2001,,,,,,0,0,0,0,0
50,IDN,2002,,,,,,0,0,0,0,0
50,IDN,2003,,,,,,0,0,0,0,0
50,IDN,2004,,,,,,0,0,0,0,0
50,IDN,2005,4.3333333,,3.2,3.6666667,3.65,2.055555553,1.889922481,1.802325581,1.974160206,1.937661502
50,IDN,2006,4.3333333,,3.2,3.6666667,3.675,2.111369511,1.921705426,1.83255814,2.017054264,1.977583982
50,IDN,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
50,IDN,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
50,IDN,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
50,IDN,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
50,IDN,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
50,IDN,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
50,IDN,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
51,IND,1990,,,,,,0,0,0,0,0
51,IND,1991,,,,,,0,0,0,0,0
51,IND,1992,,,,,,0,0,0,0,0
51,IND,1993,,,,,,0,0,0,0,0
51,IND,1994,,,,,,0,0,0,0,0
51,IND,1995,,,,,,0,0,0,0,0
51,IND,1996,,,,,,0,0,0,0,0
51,IND,1997,,,,,,0,0,0,0,0
51,IND,1998,,,,,,0,0,0,0,0
51,IND,1999,,,,,,0,0,0,0,0
51,IND,2000,,,,,,0,0,0,0,0
51,IND,2001,,,,,,0,0,0,0,0
51,IND,2002,,,,,,0,0,0,0,0
51,IND,2003,,,,,,0,0,0,0,0
51,IND,2004,,,,,,0,0,0,0,0
51,IND,2005,4,3.7,3.7,3.6666667,3.7666667,2.058139533,1.86124031,1.798449612,1.974160206,1.936757109
51,IND,2006,4.1666667,3.7,3.7,3.6666667,3.8083333,2.1126615,1.893023256,1.828682171,2.017054264,1.976550391
51,IND,2007,4.1666667,3.7,3.7,3.8333333,3.85,2.032299744,1.854263566,1.762790698,1.952196383,1.907751936
51,IND,2008,4.2,3.7,3.7,3.7,3.8,2.026356589,1.886821705,1.764341085,1.945736434,1.906976744
51,IND,2009,4,3.7,3.7,3.6666667,3.7666667,2.065384616,1.926153846,1.81,1.988461538,1.947499998
51,IND,2010,4,3.7,3.6,3.6666667,3.7416667,2.057692308,1.945384615,1.813846154,1.974358974,1.947820513
51,IND,2011,4,3.6,3.6,3.6666667,3.7166667,2.050890586,1.954198473,1.825954198,1.970737914,1.95044529
51,IND,2012,4,3.7,3.6,3.5,3.7,2.073791348,1.996183206,1.857251908,2.006361323,1.983396949
51,IND,2013,4,3.7,3.6,3.5,3.7,2.078880406,2.01221374,1.874045802,2.033078881,1.99955471
52,IRN,1990,,,,,,0,0,0,0,0
52,IRN,1991,,,,,,0,0,0,0,0
52,IRN,1992,,,,,,0,0,0,0,0
52,IRN,1993,,,,,,0,0,0,0,0
52,IRN,1994,,,,,,0,0,0,0,0
52,IRN,1995,,,,,,0,0,0,0,0
52,IRN,1996,,,,,,0,0,0,0,0
52,IRN,1997,,,,,,0,0,0,0,0
52,IRN,1998,,,,,,0,0,0,0,0
52,IRN,1999,,,,,,0,0,0,0,0
52,IRN,2000,,,,,,0,0,0,0,0
52,IRN,2001,,,,,,0,0,0,0,0
52,IRN,2002,,,,,,0,0,0,0,0
52,IRN,2003,,,,,,0,0,0,0,0
52,IRN,2004,,,,,,0,0,0,0,0
52,IRN,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
52,IRN,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
52,IRN,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
52,IRN,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
52,IRN,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
52,IRN,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
52,IRN,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
52,IRN,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
52,IRN,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
53,IRQ,1990,,,,,,0,0,0,0,0
53,IRQ,1991,,,,,,0,0,0,0,0
53,IRQ,1992,,,,,,0,0,0,0,0
53,IRQ,1993,,,,,,0,0,0,0,0
53,IRQ,1994,,,,,,0,0,0,0,0
53,IRQ,1995,,,,,,0,0,0,0,0
53,IRQ,1996,,,,,,0,0,0,0,0
53,IRQ,1997,,,,,,0,0,0,0,0
53,IRQ,1998,,,,,,0,0,0,0,0
53,IRQ,1999,,,,,,0,0,0,0,0
53,IRQ,2000,,,,,,0,0,0,0,0
53,IRQ,2001,,,,,,0,0,0,0,0
53,IRQ,2002,,,,,,0,0,0,0,0
53,IRQ,2003,,,,,,0,0,0,0,0
53,IRQ,2004,,,,,,0,0,0,0,0
53,IRQ,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
53,IRQ,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
53,IRQ,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
53,IRQ,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
53,IRQ,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
53,IRQ,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
53,IRQ,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
53,IRQ,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
53,IRQ,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
54,JAM,1990,,,,,,0,0,0,0,0
54,JAM,1991,,,,,,0,0,0,0,0
54,JAM,1992,,,,,,0,0,0,0,0
54,JAM,1993,,,,,,0,0,0,0,0
54,JAM,1994,,,,,,0,0,0,0,0
54,JAM,1995,,,,,,0,0,0,0,0
54,JAM,1996,,,,,,0,0,0,0,0
54,JAM,1997,,,,,,0,0,0,0,0
54,JAM,1998,,,,,,0,0,0,0,0
54,JAM,1999,,,,,,0,0,0,0,0
54,JAM,2000,,,,,,0,0,0,0,0
54,JAM,2001,,,,,,0,0,0,0,0
54,JAM,2002,,,,,,0,0,0,0,0
54,JAM,2003,,,,,,0,0,0,0,0
54,JAM,2004,,,,,,0,0,0,0,0
54,JAM,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
54,JAM,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
54,JAM,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
54,JAM,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
54,JAM,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
54,JAM,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
54,JAM,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
54,JAM,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
54,JAM,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
55,JOR,1990,,,,,,0,0,0,0,0
55,JOR,1991,,,,,,0,0,0,0,0
55,JOR,1992,,,,,,0,0,0,0,0
55,JOR,1993,,,,,,0,0,0,0,0
55,JOR,1994,,,,,,0,0,0,0,0
55,JOR,1995,,,,,,0,0,0,0,0
55,JOR,1996,,,,,,0,0,0,0,0
55,JOR,1997,,,,,,0,0,0,0,0
55,JOR,1998,,,,,,0,0,0,0,0
55,JOR,1999,,,,,,0,0,0,0,0
55,JOR,2000,,,,,,0,0,0,0,0
55,JOR,2001,,,,,,0,0,0,0,0
55,JOR,2002,,,,,,0,0,0,0,0
55,JOR,2003,,,,,,0,0,0,0,0
55,JOR,2004,,,,,,0,0,0,0,0
55,JOR,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
55,JOR,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
55,JOR,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
55,JOR,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
55,JOR,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
55,JOR,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
55,JOR,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
55,JOR,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
55,JOR,2013,,,,,,2.109414757,2.040458015,1.901526718,2.059796438,2.027798985
56,KAZ,1991,,,,,,0,0,0,0,0
56,KAZ,1992,,,,,,0,0,0,0,0
56,KAZ,1993,,,,,,0,0,0,0,0
56,KAZ,1994,,,,,,0,0,0,0,0
56,KAZ,1995,,,,,,0,0,0,0,0
56,KAZ,1996,,,,,,0,0,0,0,0
56,KAZ,1997,,,,,,0,0,0,0,0
56,KAZ,1998,,,,,,0,0,0,0,0
56,KAZ,1999,,,,,,0,0,0,0,0
56,KAZ,2000,,,,,,0,0,0,0,0
56,KAZ,2001,,,,,,0,0,0,0,0
56,KAZ,2002,,,,,,0,0,0,0,0
56,KAZ,2003,,,,,,0,0,0,0,0
56,KAZ,2004,,,,,,0,0,0,0,0
56,KAZ,2005,,,,,,2.089147284,1.889922481,1.827131783,2.002583979,1.965956075
56,KAZ,2006,,,,,,2.144961242,1.921705426,1.857364341,2.045478036,2.006072354
56,KAZ,2007,,,,,,2.064599486,1.882945736,1.791472868,1.981912145,1.937596897
56,KAZ,2008,,,,,,2.058914729,1.915503876,1.793023256,1.974418605,1.936434109
56,KAZ,2009,,,,,,2.096153847,1.954615385,1.838461538,2.016666666,1.976474358
56,KAZ,2010,,,,,,2.088461539,1.973846154,1.841538462,2.002564102,1.976602565
56,KAZ,2011,,,,,,2.081424937,1.981679389,1.853435115,1.998727736,1.978816792
56,KAZ,2012,,,,,,2.104325699,2.024427481,1.884732824,2.03307888,2.011641224
